Document_No,Dominant_Topic,Topic_Perc_Contrib,Keywords,Text
3618,8.0,0.5564,"블록체인, 기술, 시스템, 사업, 기반, 플랫폼, 개발, 제공, 정보, 기업",클라우드 데이터 센터 공공 미국 디지털 네이버 서비스 부문 사업
3619,5.0,0.5356,"투자, 시장, 기업, 사업, 중국, 국내, 네이버, 증권, 성장, 한국",국내 기업 핀테크 투자 글로벌 인수 합병 성장 금융 시장
3620,5.0,0.5452,"투자, 시장, 기업, 사업, 중국, 국내, 네이버, 증권, 성장, 한국",중국 서비스 은행 알리페이 디지털 금융 제휴 플랫폼 대출 소비
3621,9.0,0.4816,"핀테크, 대출, 정보, 계좌, 규제, 기업, 제공, 고객, 가능, 신용",대출 은행 알리페이 고객 신청 뉴스 중국 서비스 마이지 신용
3622,8.0,0.4902,"블록체인, 기술, 시스템, 사업, 기반, 플랫폼, 개발, 제공, 정보, 기업",지급결제 관리 정보 시스템 기반 솔루션 사업자 고객 모바일 변화
3623,5.0,0.4934,"투자, 시장, 기업, 사업, 중국, 국내, 네이버, 증권, 성장, 한국",국내 기업 핀테크 투자 인수 글로벌 금융 합병 성장 미국
3624,6.0,0.6504,"핀테크, 디지털, 산업, 기업, 혁신, 기술, 시장, 경제, 한국, 분야",금융 오픈뱅킹 오픈 은행 기업 뱅킹 경제 핀테크 산업 데이터
3625,3.0,0.6478,"이용, 페이, 모바일, 사용, 증가, 지급, 현금, 앱, 전자, 지난해",체크카드 카드 출시 캐릭터 신용 토끼 즈 오버액션 미니언 실적
3626,6.0,0.4376,"핀테크, 디지털, 산업, 기업, 혁신, 기술, 시장, 경제, 한국, 분야",기업 금융 협력 핀테크 결제 은행 경쟁 비자카드 국내 회사
3627,5.0,0.6685,"투자, 시장, 기업, 사업, 중국, 국내, 네이버, 증권, 성장, 한국",전환 비바리퍼블리카 지주회사 토스뱅크 지분 금융 은행 자회사 자산 인터넷
3628,4.0,0.5355,"디지털, 화폐, 중앙은행, 경제, 통화, 발행, 정책, 한국은행, 한은, 연구",금융 미국 재정 경제 위원장 정부 한국 국제 나라 전쟁
3629,8.0,0.4,"블록체인, 기술, 시스템, 사업, 기반, 플랫폼, 개발, 제공, 정보, 기업",서비스 플라 이하이 발급 회사 보안 신청 대표 디지털 문서
3630,6.0,0.4637,"핀테크, 디지털, 산업, 기업, 혁신, 기술, 시장, 경제, 한국, 분야",기업 핀테크 금융 시장 글로벌 투자 회사 확대 국내 금감원
3631,5.0,0.5453,"투자, 시장, 기업, 사업, 중국, 국내, 네이버, 증권, 성장, 한국",중국 은행 금융 앤트파이낸셜 서비스 러시아 모바일 계획 확대 기업
3632,0.0,0.7575,"수수료, 카드사, 가맹점, 비용, 업계, 시장, 수익, 신용카드, 제로페이, 사업자",시장 지급결제 수단 정부 사용 경쟁 소득 제로페이 효율 신용카드
3633,0.0,0.6388,"수수료, 카드사, 가맹점, 비용, 업계, 시장, 수익, 신용카드, 제로페이, 사업자",시장 지급결제 정부 수단 경쟁 위원 선임 연구 효율 제로페이
3634,5.0,0.4104,"투자, 시장, 기업, 사업, 중국, 국내, 네이버, 증권, 성장, 한국",핀테크 기업 금융 평가 정보 연초 사업 산업 데이터 전통
3635,0.0,0.6127,"수수료, 카드사, 가맹점, 비용, 업계, 시장, 수익, 신용카드, 제로페이, 사업자",시장 지급결제 수단 연구 정부 경쟁 선임 위원 효율 사용
3636,8.0,0.4758,"블록체인, 기술, 시스템, 사업, 기반, 플랫폼, 개발, 제공, 정보, 기업",수수료 쇼핑몰 우대 바이 샵 솔루션 결제 혜택 뉴스 고객
3637,8.0,0.5518,"블록체인, 기술, 시스템, 사업, 기반, 플랫폼, 개발, 제공, 정보, 기업",암호화폐 블록체인 결제 힌트 토큰 커피 이코노미 실생활 푸드 효과
3638,5.0,0.4845,"투자, 시장, 기업, 사업, 중국, 국내, 네이버, 증권, 성장, 한국",중국 시장 배송 쇼핑몰 결제 해외 서비스 고객 사용 소비자
3639,0.0,0.3546,"수수료, 카드사, 가맹점, 비용, 업계, 시장, 수익, 신용카드, 제로페이, 사업자",수수료 우대 혜택 신문 전자 결제 고도 샵 신청 고객
3640,0.0,0.4478,"수수료, 카드사, 가맹점, 비용, 업계, 시장, 수익, 신용카드, 제로페이, 사업자",수수료 쇼핑몰 우대 혜택 샵 솔루션 결제 바이 신청 고객
3641,0.0,0.4214,"수수료, 카드사, 가맹점, 비용, 업계, 시장, 수익, 신용카드, 제로페이, 사업자",수수료 우대 결제 바이 샵 쇼핑몰 고도 혜택 솔루션 고객
3642,5.0,0.4183,"투자, 시장, 기업, 사업, 중국, 국내, 네이버, 증권, 성장, 한국",환율 결제 수입 원화 가격 본사 코리아 달러 지급 업체
3643,6.0,0.3249,"핀테크, 디지털, 산업, 기업, 혁신, 기술, 시장, 경제, 한국, 분야",디지털 모델 은행 서비스 금융 플랫폼 제공 고객 대표 관계
3644,3.0,0.9025,"이용, 페이, 모바일, 사용, 증가, 지급, 현금, 앱, 전자, 지난해",적립금 티몬 지급 시 타임 구매 이벤트 이날 사용 결제
3645,5.0,0.5602,"투자, 시장, 기업, 사업, 중국, 국내, 네이버, 증권, 성장, 한국",핀테크 기업 투자 금융 유치 인수 회사 시장 합병 벤처
3646,6.0,0.539,"핀테크, 디지털, 산업, 기업, 혁신, 기술, 시장, 경제, 한국, 분야",핀테크 기업 금융 시장 글로벌 경쟁 국내 금감원 회사 확대
3647,8.0,0.4209,"블록체인, 기술, 시스템, 사업, 기반, 플랫폼, 개발, 제공, 정보, 기업",고객 테라 의장 티켓몬스터 할인 수수료 사업자 혜택 거래 가치
3648,1.0,0.4499,"비트코인, 암호화폐, 가상화폐, 거래, 코인, 달러, 거래소, 가격, 투자, 미국",암호화폐 토큰 페이스북 보상 사용 코인 코노미 블록체인 고객 결제
3649,5.0,0.3617,"투자, 시장, 기업, 사업, 중국, 국내, 네이버, 증권, 성장, 한국",핀테크 규제 투자 서울 경제 금융 완화 성장 예고 정부
3650,5.0,0.4155,"투자, 시장, 기업, 사업, 중국, 국내, 네이버, 증권, 성장, 한국",기업 핀테크 카드 서울 경제 글로벌 비중 성장 세계 서비스
3651,6.0,0.3554,"핀테크, 디지털, 산업, 기업, 혁신, 기술, 시장, 경제, 한국, 분야",핀테크 투자 정보 금융 서비스 데이터 경제 분석 서울 개인
3652,5.0,0.5654,"투자, 시장, 기업, 사업, 중국, 국내, 네이버, 증권, 성장, 한국",은행 인터넷전문은행 일본 중국 규제 영업 기준 자산 엔 완화
3653,6.0,0.5608,"핀테크, 디지털, 산업, 기업, 혁신, 기술, 시장, 경제, 한국, 분야",데이터 금융 빅데이터 디지털 혁신 개방 활용 공정 분야 기업
3654,3.0,0.381,"이용, 페이, 모바일, 사용, 증가, 지급, 현금, 앱, 전자, 지난해",현금 결제 거래 카드 경제 신용 법안 법 발의 금지
3655,3.0,0.4617,"이용, 페이, 모바일, 사용, 증가, 지급, 현금, 앱, 전자, 지난해",금융 뱅킹 인터넷 임베디드 거래 결제 시대 은행 계좌 서비스
3656,9.0,0.3945,"핀테크, 대출, 정보, 계좌, 규제, 기업, 제공, 고객, 가능, 신용",송금 금융 P2P 투자 자산 은행 핀테크 샐러드 서비스 앱
3657,6.0,0.4144,"핀테크, 디지털, 산업, 기업, 혁신, 기술, 시장, 경제, 한국, 분야",서비스 민간 사업 경제 전환 디지털 기반 혁신 국가 주도
3658,6.0,0.5088,"핀테크, 디지털, 산업, 기업, 혁신, 기술, 시장, 경제, 한국, 분야",기업 핀테크 금융 시장 투자 국내 글로벌 회사 확대 경제
3659,8.0,0.4715,"블록체인, 기술, 시스템, 사업, 기반, 플랫폼, 개발, 제공, 정보, 기업",서비스 민간 사업 활용 전환 지원 디지털 부문 주도 공공
3660,8.0,0.3673,"블록체인, 기술, 시스템, 사업, 기반, 플랫폼, 개발, 제공, 정보, 기업",서비스 민간 혁신 사업 전환 활용 기반 디지털 확산 주도
3661,3.0,0.5478,"이용, 페이, 모바일, 사용, 증가, 지급, 현금, 앱, 전자, 지난해",카드 설치 결제 온라인 앱 여신금융협회 정보 분기 제공 필요
3662,9.0,0.4387,"핀테크, 대출, 정보, 계좌, 규제, 기업, 제공, 고객, 가능, 신용",중국 은행 디지털 대출 알리페이 서비스 신용 모바일 소비 금융
3663,0.0,0.4422,"수수료, 카드사, 가맹점, 비용, 업계, 시장, 수익, 신용카드, 제로페이, 사업자",앱 플랫폼 사업 독점 사업자 진출 기반 네이버 가격 카카오
3664,3.0,0.3141,"이용, 페이, 모바일, 사용, 증가, 지급, 현금, 앱, 전자, 지난해",대출 중국 알리페이 은행 소비 신용 모바일 금융 서비스 확대
3665,9.0,0.4653,"핀테크, 대출, 정보, 계좌, 규제, 기업, 제공, 고객, 가능, 신용",은행 대출 모바일 알리바바 중국 제공 뉴스 앤트파이낸셜 출시 제휴
3666,5.0,0.5146,"투자, 시장, 기업, 사업, 중국, 국내, 네이버, 증권, 성장, 한국",중국 은행 디지털 서비스 모바일 알리페이 대출 앤트파이낸셜 신용 알리바바
3667,9.0,0.3606,"핀테크, 대출, 정보, 계좌, 규제, 기업, 제공, 고객, 가능, 신용",중국 경제 대출 디지털 알리페이 은행 서비스 확대 모바일 신용
3668,5.0,0.5079,"투자, 시장, 기업, 사업, 중국, 국내, 네이버, 증권, 성장, 한국",중국 은행 디지털 한경 대출 마이지 신청 모바일 알리페이 플랫폼
3669,9.0,0.366,"핀테크, 대출, 정보, 계좌, 규제, 기업, 제공, 고객, 가능, 신용",중국 대출 은행 디지털 알리페이 서비스 모바일 신용 신청 소비
3670,3.0,0.3744,"이용, 페이, 모바일, 사용, 증가, 지급, 현금, 앱, 전자, 지난해",서비스 결제 스마트 앱 관리 매출 가맹점 출시 입금 카드사
3671,8.0,0.649,"블록체인, 기술, 시스템, 사업, 기반, 플랫폼, 개발, 제공, 정보, 기업",서비스 공공 사업 이용 구매 정통부 민간 과기 기관 방식
3672,8.0,0.6056,"블록체인, 기술, 시스템, 사업, 기반, 플랫폼, 개발, 제공, 정보, 기업",은행 본부 금융 매기 타이 디지털 고객 대만 결제 가능
3673,6.0,0.592,"핀테크, 디지털, 산업, 기업, 혁신, 기술, 시장, 경제, 한국, 분야",기업 핀테크 금융 시장 글로벌 국내 인수 확대 금감원 회사
3674,8.0,0.8538,"블록체인, 기술, 시스템, 사업, 기반, 플랫폼, 개발, 제공, 정보, 기업",클라우드 사업 정보 공공 서비스 토스트 한국 시스템 흥원 분야
3675,8.0,0.6352,"블록체인, 기술, 시스템, 사업, 기반, 플랫폼, 개발, 제공, 정보, 기업",사업 한국 클라우드 정보 토스트 경제 흥원 한경 블록체인 구독
3676,4.0,0.9444,"디지털, 화폐, 중앙은행, 경제, 통화, 발행, 정책, 한국은행, 한은, 연구",금리 경제 변화 무역 총재 인하 분쟁 정책 통화 물가
3677,3.0,0.9226,"이용, 페이, 모바일, 사용, 증가, 지급, 현금, 앱, 전자, 지난해",적립금 티몬 지급 타임 시 구매 이벤트 이날 사용 결제
3678,9.0,0.7527,"핀테크, 대출, 정보, 계좌, 규제, 기업, 제공, 고객, 가능, 신용",서비스 금융 예정 계 모임 정산 지급 곗돈 출시 아파트
3679,9.0,0.7423,"핀테크, 대출, 정보, 계좌, 규제, 기업, 제공, 고객, 가능, 신용",서비스 금융 평가 돈 담보 신용 아파트 계주 혁신 업체
3680,8.0,0.9775,"블록체인, 기술, 시스템, 사업, 기반, 플랫폼, 개발, 제공, 정보, 기업",클라우드 사업 서비스 정보 공공 지원 디지털 흥원 기술 기반
3681,0.0,0.3932,"수수료, 카드사, 가맹점, 비용, 업계, 시장, 수익, 신용카드, 제로페이, 사업자",결제 서비스 금융 시장 보안 여신 카드사 지급결제 뉴스 연구소
3682,6.0,0.2879,"핀테크, 디지털, 산업, 기업, 혁신, 기술, 시장, 경제, 한국, 분야",결제 금융 카드 카드사 보안 인증 제공 연구소 신용 여신
3683,0.0,0.3587,"수수료, 카드사, 가맹점, 비용, 업계, 시장, 수익, 신용카드, 제로페이, 사업자",서비스 결제 지급결제 금융 시장 카드사 연구소 영향 세미나 논의
3684,6.0,0.359,"핀테크, 디지털, 산업, 기업, 혁신, 기술, 시장, 경제, 한국, 분야",결제 서비스 시장 지급결제 신용카드 실장 카드사 등장 계좌 금융
3685,0.0,0.5022,"수수료, 카드사, 가맹점, 비용, 업계, 시장, 수익, 신용카드, 제로페이, 사업자",결제 서비스 카드사 시장 계좌 카드 확산 실장 필요 은행
3686,6.0,0.4507,"핀테크, 디지털, 산업, 기업, 혁신, 기술, 시장, 경제, 한국, 분야",결제 시장 금융 사 실장 서비스 제공 여신 연구소 지급결제
3687,3.0,0.3291,"이용, 페이, 모바일, 사용, 증가, 지급, 현금, 앱, 전자, 지난해",결제 서비스 보안 도용 기술 이용 정보 인증 지적 앱
3688,5.0,0.4481,"투자, 시장, 기업, 사업, 중국, 국내, 네이버, 증권, 성장, 한국",서비스 카드 우버 부킹 결제 기업 페이팔 제공 비자 닷컴
3689,1.0,0.5697,"비트코인, 암호화폐, 가상화폐, 거래, 코인, 달러, 거래소, 가격, 투자, 미국",암호화폐 페이스북 글로벌 투자 가격 결제사 통화 업자 안정 시장
3690,6.0,0.6471,"핀테크, 디지털, 산업, 기업, 혁신, 기술, 시장, 경제, 한국, 분야",규제 핀테크 보험 기업 환경 국내 부위원장 자본 연구 금융
3691,9.0,0.4792,"핀테크, 대출, 정보, 계좌, 규제, 기업, 제공, 고객, 가능, 신용",핀테크 금융 서비스 해외 제공 국내 은행 규제 기업 업체
3692,9.0,0.4524,"핀테크, 대출, 정보, 계좌, 규제, 기업, 제공, 고객, 가능, 신용",핀테크 금융 기업 글로벌 필요 방안 해외 국내 규제 경쟁
3693,4.0,0.4996,"디지털, 화폐, 중앙은행, 경제, 통화, 발행, 정책, 한국은행, 한은, 연구",미국 중국 정보 국가 통화 경제 영국 세계 기축 넘버
3694,6.0,0.5882,"핀테크, 디지털, 산업, 기업, 혁신, 기술, 시장, 경제, 한국, 분야",핀테크 보험 금융 환경 발전 연구 해외 연구원 기업 규제
3695,9.0,0.5326,"핀테크, 대출, 정보, 계좌, 규제, 기업, 제공, 고객, 가능, 신용",서비스 규제 핀테크 도입 기업 국내 은행 가능 전자 금융
3696,6.0,0.5262,"핀테크, 디지털, 산업, 기업, 혁신, 기술, 시장, 경제, 한국, 분야",규제 핀테크 기업 국내 완화 환경 시장 맞춤 세미나 글로벌
3697,6.0,0.4075,"핀테크, 디지털, 산업, 기업, 혁신, 기술, 시장, 경제, 한국, 분야",규제 서비스 정책 샌드박스 전자 정부 신문 산업 발전 의미
3698,6.0,0.6173,"핀테크, 디지털, 산업, 기업, 혁신, 기술, 시장, 경제, 한국, 분야",핀테크 기업 규제 금융 유니콘 한국 시장 보험 글로벌 회사
3699,4.0,0.4153,"디지털, 화폐, 중앙은행, 경제, 통화, 발행, 정책, 한국은행, 한은, 연구",무역 금융 은행 거래 보증 달러 수익 지급 세계 기업
3700,9.0,0.5185,"핀테크, 대출, 정보, 계좌, 규제, 기업, 제공, 고객, 가능, 신용",서비스 지정 혁신 금융 경제 한국 산정 가능 시세 아파트
3701,9.0,0.6379,"핀테크, 대출, 정보, 계좌, 규제, 기업, 제공, 고객, 가능, 신용",서비스 금융 시세 데이터 공공 혁신 산정 경제 담보 가능
3702,3.0,0.3928,"이용, 페이, 모바일, 사용, 증가, 지급, 현금, 앱, 전자, 지난해",결제 서울 인증 경제 시장 신용카드 금융 서비스 이용 사고
3703,9.0,0.699,"핀테크, 대출, 정보, 계좌, 규제, 기업, 제공, 고객, 가능, 신용",서비스 결제 금융 모바일 혁신 금융위 제공 출시 신용 보험
3704,8.0,0.9552,"블록체인, 기술, 시스템, 사업, 기반, 플랫폼, 개발, 제공, 정보, 기업",클라우드 사업 서비스 정보 공공 기반 토스트 지원 시스템 한국
3705,8.0,0.8701,"블록체인, 기술, 시스템, 사업, 기반, 플랫폼, 개발, 제공, 정보, 기업",클라우드 사업 서비스 공공 정보 흥원 분야 기반 지원 한국
3706,8.0,0.8854,"블록체인, 기술, 시스템, 사업, 기반, 플랫폼, 개발, 제공, 정보, 기업",클라우드 서비스 사업 공공 뉴스 보안 토스트 기술 지역 정보
3707,8.0,0.7884,"블록체인, 기술, 시스템, 사업, 기반, 플랫폼, 개발, 제공, 정보, 기업",클라우드 사업 공공 서비스 정보 분야 신문 기반 전자 지원
3708,5.0,0.7374,"투자, 시장, 기업, 사업, 중국, 국내, 네이버, 증권, 성장, 한국",사업 매각 그룹 지분 핵심 재편 검토 정리 확대 작업
3709,8.0,0.9412,"블록체인, 기술, 시스템, 사업, 기반, 플랫폼, 개발, 제공, 정보, 기업",클라우드 사업 공공 정보 서비스 기반 한국 시스템 분야 기술
3710,5.0,0.7362,"투자, 시장, 기업, 사업, 중국, 국내, 네이버, 증권, 성장, 한국",사업 매각 지분 그룹 인수 재편 작업 핵심 검토 확대
3711,4.0,0.8847,"디지털, 화폐, 중앙은행, 경제, 통화, 발행, 정책, 한국은행, 한은, 연구",경제 경기 총재 상황 변화 금리 대응 정책 요인 안정
3712,8.0,0.4818,"블록체인, 기술, 시스템, 사업, 기반, 플랫폼, 개발, 제공, 정보, 기업",블록체인 은행 기술 지급결제 서비스 고객 속도 비용 암호 업무
3713,8.0,0.4968,"블록체인, 기술, 시스템, 사업, 기반, 플랫폼, 개발, 제공, 정보, 기업",시스템 국민카드 차세대 뉴스 확대 관리 국민 빅데이터 핀테크 기자
3714,4.0,0.9167,"디지털, 화폐, 중앙은행, 경제, 통화, 발행, 정책, 한국은행, 한은, 연구",금리 총재 경제 정책 대응 경기 안정 변화 상황 인하
3715,4.0,0.9034,"디지털, 화폐, 중앙은행, 경제, 통화, 발행, 정책, 한국은행, 한은, 연구",정책 인하 경제 금리 경기 총재 가능 대응 기준 상황
3716,8.0,0.8291,"블록체인, 기술, 시스템, 사업, 기반, 플랫폼, 개발, 제공, 정보, 기업",클라우드 사업 공공 서비스 정보 보안 뉴스 제공 기술 기반
3717,4.0,0.9713,"디지털, 화폐, 중앙은행, 경제, 통화, 발행, 정책, 한국은행, 한은, 연구",금리 경제 총재 분쟁 인하 무역 변화 물가 안정 상황
3718,4.0,0.826,"디지털, 화폐, 중앙은행, 경제, 통화, 발행, 정책, 한국은행, 한은, 연구",경제 정책 변화 환경 상황 한국은행 시장 안정 요인 성장
3719,9.0,0.7578,"핀테크, 대출, 정보, 계좌, 규제, 기업, 제공, 고객, 가능, 신용",서비스 금융 지정 결제 혁신 시세 아이 부동산 뉴스 빅데이터
3720,9.0,0.5065,"핀테크, 대출, 정보, 계좌, 규제, 기업, 제공, 고객, 가능, 신용",서비스 금융 혁신 결제 지정 가능 온라인 데이터 기업 활용
3721,9.0,0.8677,"핀테크, 대출, 정보, 계좌, 규제, 기업, 제공, 고객, 가능, 신용",서비스 금융 혁신 신청 보험 지정 가능 신용 결제 앱
3722,6.0,0.7379,"핀테크, 디지털, 산업, 기업, 혁신, 기술, 시장, 경제, 한국, 분야",대표 핀테크 스타트업 핀란드 동행 이번 순방 손보미 김성준 서비스
3723,8.0,0.436,"블록체인, 기술, 시스템, 사업, 기반, 플랫폼, 개발, 제공, 정보, 기업",카드 전자 영국 신문 결제 플라스틱 번호 보안 변경 스타트업
3724,9.0,0.8147,"핀테크, 대출, 정보, 계좌, 규제, 기업, 제공, 고객, 가능, 신용",서비스 금융 가능 혁신 기반 결제 출시 빅데이터 신용 대출
3725,5.0,0.32,"투자, 시장, 기업, 사업, 중국, 국내, 네이버, 증권, 성장, 한국",서비스 게이트 페이 업체 웰컴 제공 거래 P2P 은행 사
3726,1.0,0.5221,"비트코인, 암호화폐, 가상화폐, 거래, 코인, 달러, 거래소, 가격, 투자, 미국",암호화폐 전문 미디어 자금 기업 제공 발표 리플 기술 블록체인
3727,8.0,0.7865,"블록체인, 기술, 시스템, 사업, 기반, 플랫폼, 개발, 제공, 정보, 기업",클라우드 사업 공공 서비스 경제 정보 분야 도입 토스트 시스템
3728,8.0,0.961,"블록체인, 기술, 시스템, 사업, 기반, 플랫폼, 개발, 제공, 정보, 기업",클라우드 사업 서비스 공공 정보 기반 분야 보안 기술 지원
3729,4.0,0.5466,"디지털, 화폐, 중앙은행, 경제, 통화, 발행, 정책, 한국은행, 한은, 연구",리브 페이스북 화폐 사용 가능 금융 비트코인 통화 법정 가치
3730,5.0,0.6247,"투자, 시장, 기업, 사업, 중국, 국내, 네이버, 증권, 성장, 한국",네이버 예정 신규 법인 서비스 금융 사업 페이 미래 네이버파이낸셜
3731,5.0,0.6037,"투자, 시장, 기업, 사업, 중국, 국내, 네이버, 증권, 성장, 한국",네이버 금융 결제 투자 사업 서비스 미래 네이버파이낸셜 페이 전략
3732,5.0,0.5835,"투자, 시장, 기업, 사업, 중국, 국내, 네이버, 증권, 성장, 한국",네이버 사업 서비스 네이버파이낸셜 금융 결제 흐름 법인 분할 전문
3733,5.0,0.5044,"투자, 시장, 기업, 사업, 중국, 국내, 네이버, 증권, 성장, 한국",사업 부문 분할 네이버 가능 신설 독립 결정 책임 제고
3734,5.0,0.7098,"투자, 시장, 기업, 사업, 중국, 국내, 네이버, 증권, 성장, 한국",네이버 사업 미래에셋대우 투자 금융 페이 서울 경제 상품 판매
3735,5.0,0.6304,"투자, 시장, 기업, 사업, 중국, 국내, 네이버, 증권, 성장, 한국",네이버 금융 사업 서비스 결제 테크 시장 기술 투자 시작
3736,5.0,0.529,"투자, 시장, 기업, 사업, 중국, 국내, 네이버, 증권, 성장, 한국",네이버 페이 서비스 결제 금융 사업 포인트 분사 예정 운영
3737,4.0,0.552,"디지털, 화폐, 중앙은행, 경제, 통화, 발행, 정책, 한국은행, 한은, 연구",리브 토빈세 뱅크 런 페이스북 금융 화폐 위기 통화 발행
3738,4.0,0.5899,"디지털, 화폐, 중앙은행, 경제, 통화, 발행, 정책, 한국은행, 한은, 연구",금융 경제 연구원 서울 발생 장치 외환 화폐 암호화폐 제어
3739,5.0,0.5494,"투자, 시장, 기업, 사업, 중국, 국내, 네이버, 증권, 성장, 한국",네이버 사업 부문 분할 법인 신설 결제 페이 기술 결정
3740,5.0,0.5023,"투자, 시장, 기업, 사업, 중국, 국내, 네이버, 증권, 성장, 한국",공시 회사 설명 사업 파생 싱 손실 예정 상품 웨이
3741,9.0,0.4314,"핀테크, 대출, 정보, 계좌, 규제, 기업, 제공, 고객, 가능, 신용",은행 수수료 송금 무료 앱 환전 플랫폼 금융 기업 핀테크
3742,0.0,0.7803,"수수료, 카드사, 가맹점, 비용, 업계, 시장, 수익, 신용카드, 제로페이, 사업자",제로페이 수수료 마트 가맹점 한국 참여 협회 결제 사업 근로자
3743,5.0,0.4516,"투자, 시장, 기업, 사업, 중국, 국내, 네이버, 증권, 성장, 한국",칼라 라시드 대표 팍 인도네시아 회사 공동 투자 창업자 부
3744,9.0,0.3926,"핀테크, 대출, 정보, 계좌, 규제, 기업, 제공, 고객, 가능, 신용",정보 기업 금융 혁신 시장 투자 지원 비대칭 투자자 제공
3745,5.0,0.6229,"투자, 시장, 기업, 사업, 중국, 국내, 네이버, 증권, 성장, 한국",게이트 합병 페이 한국 거래소 호스 팩 김윤지 합병계약 구독
3746,5.0,0.3121,"투자, 시장, 기업, 사업, 중국, 국내, 네이버, 증권, 성장, 한국",수수료 중국 라인 페이 은행 결제 모바일 이체 네이버 업체
3747,8.0,0.5731,"블록체인, 기술, 시스템, 사업, 기반, 플랫폼, 개발, 제공, 정보, 기업",결제 카드사 국내 연동 카드 가능 플랫폼 애플 카카오페이 해외
3748,5.0,0.3402,"투자, 시장, 기업, 사업, 중국, 국내, 네이버, 증권, 성장, 한국",인터넷전문은행 은행 서비스 금융 혁신 디지털 결과 고객 뱅크 시장
3749,5.0,0.8233,"투자, 시장, 기업, 사업, 중국, 국내, 네이버, 증권, 성장, 한국",포트폴리오 수익 종목 투자 증권 추천 금융 모델 평가 증권사
3750,8.0,0.463,"블록체인, 기술, 시스템, 사업, 기반, 플랫폼, 개발, 제공, 정보, 기업",경제 서울 네트워크 로이터 국가 구축 네이버 사용 일본 구독
3751,8.0,0.4316,"블록체인, 기술, 시스템, 사업, 기반, 플랫폼, 개발, 제공, 정보, 기업",애플 결제 카드사 스토어 앱 카드 국내 연동 한국 해외
3752,3.0,0.3228,"이용, 페이, 모바일, 사용, 증가, 지급, 현금, 앱, 전자, 지난해",증권 서울 상품 경제 마켓 제휴 판매 금융 이벤트 온라인
3753,8.0,0.404,"블록체인, 기술, 시스템, 사업, 기반, 플랫폼, 개발, 제공, 정보, 기업",비자 핀테크 시장 결제 금융 디지털 기업 한국 기술 서비스
3754,5.0,0.4481,"투자, 시장, 기업, 사업, 중국, 국내, 네이버, 증권, 성장, 한국",칼라 라시드 대표 팍 회사 플랫폼 경제 시작 투자 션
3755,0.0,0.3932,"수수료, 카드사, 가맹점, 비용, 업계, 시장, 수익, 신용카드, 제로페이, 사업자",결제 서비스 저스터 제로페이 소비자 페이 뱅크 가맹점 공동 지난해
3756,5.0,0.7157,"투자, 시장, 기업, 사업, 중국, 국내, 네이버, 증권, 성장, 한국",네이버 금융 투자 미래 테크 국내 사업 미래에셋대우 결제 페이
3757,5.0,0.4506,"투자, 시장, 기업, 사업, 중국, 국내, 네이버, 증권, 성장, 한국",네이버 투자 페이 기업 경쟁력 사업 뉴스 핀테크 보유 서비스
3758,5.0,0.5276,"투자, 시장, 기업, 사업, 중국, 국내, 네이버, 증권, 성장, 한국",은행 뱅크 업체 인터넷전문은행 지분 기업 나라 유통 인터넷 일본
3759,0.0,0.6051,"수수료, 카드사, 가맹점, 비용, 업계, 시장, 수익, 신용카드, 제로페이, 사업자",비용 카드 카드사 이자 금리 자산 등급 신용 인하 수수료
3760,6.0,0.452,"핀테크, 디지털, 산업, 기업, 혁신, 기술, 시장, 경제, 한국, 분야",고객 인터넷전문은행 가격 경쟁력 성공 확보 경제 비용 은행 기반
3761,6.0,0.2792,"핀테크, 디지털, 산업, 기업, 혁신, 기술, 시장, 경제, 한국, 분야",금융 노년층 교육 정부 소외 방법 영국 법 이용 커리큘럼
3762,8.0,0.7531,"블록체인, 기술, 시스템, 사업, 기반, 플랫폼, 개발, 제공, 정보, 기업",송금 패스 서비스 웨스턴 유니온 협약 고객 결제 해외 지급
3763,5.0,0.8203,"투자, 시장, 기업, 사업, 중국, 국내, 네이버, 증권, 성장, 한국",기업 악화 일본 주가 관계 하락 핀테크 업체 발생 즈
3764,3.0,0.3902,"이용, 페이, 모바일, 사용, 증가, 지급, 현금, 앱, 전자, 지난해",환전 결제 서비스 해외 페이 일본 카드 은행 고객 핀테크
3765,8.0,0.7306,"블록체인, 기술, 시스템, 사업, 기반, 플랫폼, 개발, 제공, 정보, 기업",블록체인 증명 기술 금융 시스템 기반 정보 신원 개인 결제
3766,6.0,0.5764,"핀테크, 디지털, 산업, 기업, 혁신, 기술, 시장, 경제, 한국, 분야",인터넷전문은행 은행 고객 연구소 기반 전략 미래 서비스 국내 가격
3767,5.0,0.6369,"투자, 시장, 기업, 사업, 중국, 국내, 네이버, 증권, 성장, 한국",결제 한국 사이버 서비스 한경 분기 증가 주문 봇 탐사
3768,5.0,0.3946,"투자, 시장, 기업, 사업, 중국, 국내, 네이버, 증권, 성장, 한국",거래 증거금 거래소 주식 회사 시장 증권 회원 결제 관계
3769,5.0,0.7988,"투자, 시장, 기업, 사업, 중국, 국내, 네이버, 증권, 성장, 한국",사업 매각 플러스 부 입찰 인수 네이버 결정 지주사 전자
3770,8.0,0.4037,"블록체인, 기술, 시스템, 사업, 기반, 플랫폼, 개발, 제공, 정보, 기업",시장 은행 지역 금융 캄보디아 대구 회장 미얀마 베트남 출시
